"Message","Id","Version","Qualifiers","Level","Task","Opcode","Keywords","RecordId","ProviderName","ProviderId","LogName","ProcessId","ThreadId","MachineName","UserId","TimeCreated","ActivityId","RelatedActivityId","ContainerLog","MatchedQueryIds","Bookmark","LevelDisplayName","OpcodeDisplayName","TaskDisplayName","KeywordsDisplayNames","Properties"
"This Active Directory Domain Services server does not support the ""Privileged Access Management Feature"" optional feature.","2405","0","16384","4","7","0","-9187343239835811840","212","Microsoft-Windows-ActiveDirectory_DomainService","0e8478c5-3605-4e8c-8497-1e730c959516","Directory Service","628","812","ServerDC2.ad.jasonsexperiments.com","S-1-5-7","5/24/2025 11:17:05 AM",,,"Directory Service","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,"Internal Configuration","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"This Active Directory Domain Services server is disabling support for the ""Privileged Access Management Feature"" optional feature.","2406","0","16384","4","7","0","-9187343239835811840","211","Microsoft-Windows-ActiveDirectory_DomainService","0e8478c5-3605-4e8c-8497-1e730c959516","Directory Service","628","632","ServerDC2.ad.jasonsexperiments.com","S-1-5-7","5/24/2025 11:17:04 AM","46984cd8-ccc7-0000-4c4d-9846c7ccdb01",,"Directory Service","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,"Internal Configuration","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"This Active Directory Domain Services server is disabling support for the ""Recycle Bin Feature"" optional feature.","2406","0","16384","4","7","0","-9187343239835811840","210","Microsoft-Windows-ActiveDirectory_DomainService","0e8478c5-3605-4e8c-8497-1e730c959516","Directory Service","628","632","ServerDC2.ad.jasonsexperiments.com","S-1-5-7","5/24/2025 11:17:04 AM","46984cd8-ccc7-0000-4c4d-9846c7ccdb01",,"Directory Service","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,"Internal Configuration","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"This Active Directory Domain Services server is disabling the Recycle Bin. Deleted objects may not be undeleted at this time.","2121","0","16384","4","7","0","-9187343239835811840","209","Microsoft-Windows-ActiveDirectory_DomainService","0e8478c5-3605-4e8c-8497-1e730c959516","Directory Service","628","632","ServerDC2.ad.jasonsexperiments.com","S-1-5-7","5/24/2025 11:17:04 AM","46984cd8-ccc7-0000-4c4d-9846c7ccdb01",,"Directory Service","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,"Internal Configuration","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The directory has been configured to allow implicit owner privileges when initially setting or modifying the nTSecurityDescriptor attribute during LDAP add and modify operations. Warning events will be logged, but no requests will be blocked. 
 
This setting is not secure and should only be used as a temporary troubleshooting step. Please review the suggested mitigations in the link below. 
 
For more information, please see https://go.microsoft.com/fwlink/?linkid=2174032.","3054","0","32768","3","2","0","-9187343239835811840","208","Microsoft-Windows-ActiveDirectory_DomainService","0e8478c5-3605-4e8c-8497-1e730c959516","Directory Service","628","632","ServerDC2.ad.jasonsexperiments.com","S-1-5-7","5/24/2025 11:17:04 AM","46984cd8-ccc7-0000-4c4d-9846c7ccdb01",,"Directory Service","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Warning",,"Security","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The directory has been configured to not enforce per-attribute authorization during LDAP add operations. Warning events will be logged, but no requests will be blocked. 
 
This setting is not secure and should only be used as a temporary troubleshooting step. Please review the suggested mitigations in the link below. 
 
For more information, please see https://go.microsoft.com/fwlink/?linkid=2174032.","3051","0","32768","3","2","0","-9187343239835811840","207","Microsoft-Windows-ActiveDirectory_DomainService","0e8478c5-3605-4e8c-8497-1e730c959516","Directory Service","628","632","ServerDC2.ad.jasonsexperiments.com","S-1-5-7","5/24/2025 11:17:04 AM","46984cd8-ccc7-0000-4c4d-9846c7ccdb01",,"Directory Service","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Warning",,"Security","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Duplicate event log entries were suppressed. 
 
See the previous event log entry for details. An entry is considered a duplicate if the event code and all of its insertion parameters are identical. The time period for this run of duplicates is from the time of the previous event to the time of this event. 
 
Event Code:
80000603 
Number of duplicate entries: 
2","2041","0","16384","4","9","0","-9187343239835811840","206","Microsoft-Windows-ActiveDirectory_DomainService","0e8478c5-3605-4e8c-8497-1e730c959516","Directory Service","628","632","ServerDC2.ad.jasonsexperiments.com",,"5/24/2025 11:17:04 AM","46984cd8-ccc7-0000-4c4d-9846c7ccdb01",,"Directory Service","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,"Internal Processing","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Active Directory Domain Services could not disable the software-based disk write cache on the following hard disk. 
 
Hard disk:
c: 
 
Data might be lost during system failures.","1539","0","32768","3","12","0","-9187343239835811840","205","Microsoft-Windows-ActiveDirectory_DomainService","0e8478c5-3605-4e8c-8497-1e730c959516","Directory Service","628","632","ServerDC2.ad.jasonsexperiments.com","S-1-5-7","5/24/2025 11:17:03 AM","46984cd8-ccc7-0000-4c4d-9846c7ccdb01",,"Directory Service","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Warning",,"Service Control","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Active Directory Domain Services was shut down successfully.","1004","0","16384","4","12","0","-9187343239835811840","204","Microsoft-Windows-ActiveDirectory_DomainService","0e8478c5-3605-4e8c-8497-1e730c959516","Directory Service","636","1504","ServerDC2.ad.jasonsexperiments.com",,"5/24/2025 11:16:47 AM",,,"Directory Service","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,"Service Control","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"NTDS (636,D,0) NTDSA: Online defragmentation has completed a full pass on database 'C:\Windows\NTDS\ntds.dit', freeing 0 pages. This pass started on 5/24/2025 and ran for a total of 0 seconds, requiring 1 invocations over 1 days. Since the database was created it has been fully defragmented 17 times.","701",,"0","4","10",,"36028797018963968","203","NTDS ISAM",,"Directory Service",,,"ServerDC2.ad.jasonsexperiments.com",,"5/24/2025 10:43:01 AM",,,"Directory Service","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","Performance","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"NTDS (636,D,0) NTDSA: Online defragmentation is beginning a full pass on database 'C:\Windows\NTDS\ntds.dit'.","700",,"0","4","10",,"36028797018963968","202","NTDS ISAM",,"Directory Service",,,"ServerDC2.ad.jasonsexperiments.com",,"5/24/2025 10:43:01 AM",,,"Directory Service","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","Performance","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"NTDS (636,D,50) NTDSA: The database engine attached a database (1, C:\Windows\NTDS\ntds.dit). (Time=0 seconds) 
 
Saved Cache: 0 0 
Additional Data: lgposAttach = 00000002:0761:0268 
 
Internal Timing Sequence: 
[1] 0.000004 +J(0) +M(C:0K, Fs:1, WS:4K # 0K, PF:0K # 0K, P:0K)
[2] 0.000783 -0.000448 (1) WT +J(0) +M(C:0K, Fs:19, WS:12K # 0K, PF:8K # 0K, P:8K)
[3] 0.008851 -0.002381 (6) WT +J(CM:0, PgRf:0, Rd:0/0, Dy:0/0, Lg:3480/2) +M(C:0K, Fs:20, WS:64K # 0K, PF:128K # 0K, P:128K)
[4] 0.000653 +J(0)
[5] -
[6] -
[7] -
[8] 0.003812 -0.001479 (2) CM -0.000626 (2) WT +J(CM:2, PgRf:2, Rd:4/2, Dy:0/0, Lg:0/0) +M(C:16K, Fs:51, WS:192K # 0K, PF:212K # 0K, P:212K)
[9] 0.003709 -0.002899 (5) CM -0.001749 (5) WT +J(CM:5, PgRf:24, Rd:0/5, Dy:0/0, Lg:0/0) +M(C:-8K, Fs:24, WS:72K # 0K, PF:192K # 0K, P:192K)
[10] 0.001636 -0.001521 (3) CM -0.001023 (3) WT +J(CM:3, PgRf:40, Rd:0/3, Dy:0/0, Lg:0/0) +M(C:-4K, Fs:3, WS:4K # 0K, PF:60K # 0K, P:60K)
[11] 0.000014 +J(CM:0, PgRf:1, Rd:0/0, Dy:0/0, Lg:0/0) +M(C:0K, Fs:2, WS:8K # 0K, PF:0K # 0K, P:0K)
[12] 0.000040 +J(CM:0, PgRf:42, Rd:0/0, Dy:0/0, Lg:0/0) +M(C:0K, Fs:1, WS:4K # 0K, PF:0K # 0K, P:0K)
[13] 0.000001 +J(0)
[14] 0.0 +J(0)
[15] 0.000005 +J(CM:0, PgRf:1, Rd:0/0, Dy:0/0, Lg:0/0).","326",,"0","4","1",,"36028797018963968","201","NTDS ISAM",,"Directory Service",,,"ServerDC2.ad.jasonsexperiments.com",,"5/24/2025 10:43:01 AM",,,"Directory Service","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","Knowledge Consistency Checker","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"NTDS (636,D,0) NTDSA: The database engine started a new instance (0). (Time=0 seconds) 
 
Additional Data:
  
 
Internal Timing Sequence: 
[1] 0.000921 +J(0) +M(C:0K, Fs:76, WS:292K # 0K, PF:2368K # 0K, P:2368K)
[2] 0.000861 +J(0) +M(C:16K, Fs:146, WS:572K # 284K, PF:1148K # 648K, P:1148K)
[3] 0.000023 +J(0) +M(C:0K, Fs:5, WS:20K # 20K, PF:64K # 64K, P:64K)
[4] 0.015005 -0.000337 (1) WT +J(0) +M(C:0K, Fs:133, WS:456K # 456K, PF:6020K # 6020K, P:6020K)
[5] 0.000336 +J(0) +M(C:0K, Fs:3, WS:12K # 12K, PF:20K # 20K, P:20K)
[6] 0.004741 +J(0) +M(C:0K, Fs:17, WS:68K # 68K, PF:16K # 16K, P:16K)
[7] 0.044424 -0.022570 (41) WT +J(0) +M(C:0K, Fs:2580, WS:10296K # 10296K, PF:10260K # 10260K, P:10260K)
[8] -
[9] -
[10] -
[11] -
[12] -
[13] 0.039120 -0.022060 (42) WT +J(CM:0, PgRf:0, Rd:0/0, Dy:0/0, Lg:616/1) +M(C:0K, Fs:9, WS:-10216K # 16K, PF:-10256K # 12K, P:-10256K)
[14] 0.000018 +J(0) +M(C:0K, Fs:1, WS:4K # 0K, PF:0K # 0K, P:0K)
[15] 0.000454 +J(0) +M(C:0K, Fs:410, WS:1640K # 0K, PF:64K # 0K, P:64K)
[16] 0.000696 -0.000377 (1) WT +J(0) +M(C:0K, Fs:2, WS:0K # 0K, PF:0K # 0K, P:0K).","105",,"0","4","1",,"36028797018963968","200","NTDS ISAM",,"Directory Service",,,"ServerDC2.ad.jasonsexperiments.com",,"5/24/2025 10:43:01 AM",,,"Directory Service","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","Knowledge Consistency Checker","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"NTDS (636,P,98) NTDSA: The database engine (10.00.17763.0000) is starting a new instance (0).","102",,"0","4","1",,"36028797018963968","199","NTDS ISAM",,"Directory Service",,,"ServerDC2.ad.jasonsexperiments.com",,"5/24/2025 10:43:01 AM",,,"Directory Service","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","Knowledge Consistency Checker","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Active Directory Domain Services has located a global catalog in the following site. 
 
Global catalog:
\\ServerDC2.ad.jasonsexperiments.com 
Site:
Default-First-Site-Name","1869","0","16384","4","18","0","-9187343239835811840","198","Microsoft-Windows-ActiveDirectory_DomainService","0e8478c5-3605-4e8c-8497-1e730c959516","Directory Service","636","820","ServerDC2.ad.jasonsexperiments.com","S-1-5-7","5/24/2025 10:43:00 AM",,,"Directory Service","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,"Global Catalog","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"All problems preventing updates to the Active Directory Domain Services database have been cleared. New updates to the Active Directory Domain Services database are succeeding. The Net Logon service has restarted.","1394","0","16384","4","12","0","-9187343239835811840","197","Microsoft-Windows-ActiveDirectory_DomainService","0e8478c5-3605-4e8c-8497-1e730c959516","Directory Service","636","820","ServerDC2.ad.jasonsexperiments.com","S-1-5-7","5/24/2025 10:28:33 AM",,,"Directory Service","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,"Service Control","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Microsoft Active Directory Domain Services startup complete","1000","0","16384","4","12","0","-9187343239835811840","196","Microsoft-Windows-ActiveDirectory_DomainService","0e8478c5-3605-4e8c-8497-1e730c959516","Directory Service","636","848","ServerDC2.ad.jasonsexperiments.com","S-1-5-7","5/24/2025 10:28:00 AM",,,"Directory Service","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,"Service Control","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The security of this directory server can be significantly enhanced by configuring the server to enforce  validation of Channel Binding Tokens received in LDAP bind requests sent over LDAPS connections. Even if  no clients are issuing LDAP bind requests over LDAPS, configuring the server to validate Channel Binding  Tokens will improve the security of this server. 
 
For more details and information on how to make this configuration change to the server, please see https://go.microsoft.com/fwlink/?linkid=2102405.","3041","0","32768","3","16","0","-9187343239835811840","195","Microsoft-Windows-ActiveDirectory_DomainService","0e8478c5-3605-4e8c-8497-1e730c959516","Directory Service","636","848","ServerDC2.ad.jasonsexperiments.com","S-1-5-7","5/24/2025 10:28:00 AM",,,"Directory Service","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Warning",,"LDAP Interface","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The security of this directory server can be significantly enhanced by configuring the server to reject SASL (Negotiate, Kerberos, NTLM, or Digest) LDAP binds that do not request signing (integrity verification) and LDAP simple binds that are performed on a clear text (non-SSL/TLS-encrypted) connection.  Even if no clients are using such binds, configuring the server to reject them will improve the security of this server. 
 
Some clients may currently be relying on unsigned SASL binds or LDAP simple binds over a non-SSL/TLS connection, and will stop working if this configuration change is made.  To assist in identifying these clients, if such binds occur this directory server will log a summary event once every 24 hours indicating how many such binds occurred.  You are encouraged to configure those clients to not use such binds.  Once no such events are observed for an extended period, it is recommended that you configure the server to reject such binds. 
 
For more details and information on how to make this configuration change to the server, please see http://go.microsoft.com/fwlink/?LinkID=87923. 
 
You can enable additional logging to log an event each time a client makes such a bind, including information on which client made the bind.  To do so, please raise the setting for the ""LDAP Interface Events"" event logging category to level 2 or higher.","2886","0","32768","3","16","0","-9187343239835811840","194","Microsoft-Windows-ActiveDirectory_DomainService","0e8478c5-3605-4e8c-8497-1e730c959516","Directory Service","636","848","ServerDC2.ad.jasonsexperiments.com","S-1-5-7","5/24/2025 10:28:00 AM",,,"Directory Service","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Warning",,"LDAP Interface","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"This Active Directory Domain Services server does not support the ""Recycle Bin Feature"" optional feature.","2405","0","16384","4","7","0","-9187343239835811840","193","Microsoft-Windows-ActiveDirectory_DomainService","0e8478c5-3605-4e8c-8497-1e730c959516","Directory Service","636","820","ServerDC2.ad.jasonsexperiments.com","S-1-5-7","5/24/2025 10:27:49 AM",,,"Directory Service","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,"Internal Configuration","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"This Active Directory Domain Services server does not support the Recycle Bin. Deleted objects may be undeleted, however, when an object is undeleted, some attributes of that object may be lost.  Additionally, attributes of other objects that refer to the object being undeleted may also be lost.","2120","0","16384","4","7","0","-9187343239835811840","192","Microsoft-Windows-ActiveDirectory_DomainService","0e8478c5-3605-4e8c-8497-1e730c959516","Directory Service","636","820","ServerDC2.ad.jasonsexperiments.com","S-1-5-7","5/24/2025 10:27:49 AM",,,"Directory Service","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,"Internal Configuration","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"This Active Directory Domain Services server does not support the ""Privileged Access Management Feature"" optional feature.","2405","0","16384","4","7","0","-9187343239835811840","191","Microsoft-Windows-ActiveDirectory_DomainService","0e8478c5-3605-4e8c-8497-1e730c959516","Directory Service","636","820","ServerDC2.ad.jasonsexperiments.com","S-1-5-7","5/24/2025 10:27:49 AM",,,"Directory Service","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,"Internal Configuration","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"This Active Directory Domain Services server is disabling support for the ""Privileged Access Management Feature"" optional feature.","2406","0","16384","4","7","0","-9187343239835811840","190","Microsoft-Windows-ActiveDirectory_DomainService","0e8478c5-3605-4e8c-8497-1e730c959516","Directory Service","636","640","ServerDC2.ad.jasonsexperiments.com","S-1-5-7","5/24/2025 10:27:47 AM","6149bfe5-ccc0-0000-7dc0-4961c0ccdb01",,"Directory Service","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,"Internal Configuration","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"This Active Directory Domain Services server is disabling support for the ""Recycle Bin Feature"" optional feature.","2406","0","16384","4","7","0","-9187343239835811840","189","Microsoft-Windows-ActiveDirectory_DomainService","0e8478c5-3605-4e8c-8497-1e730c959516","Directory Service","636","640","ServerDC2.ad.jasonsexperiments.com","S-1-5-7","5/24/2025 10:27:47 AM","6149bfe5-ccc0-0000-7dc0-4961c0ccdb01",,"Directory Service","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,"Internal Configuration","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"This Active Directory Domain Services server is disabling the Recycle Bin. Deleted objects may not be undeleted at this time.","2121","0","16384","4","7","0","-9187343239835811840","188","Microsoft-Windows-ActiveDirectory_DomainService","0e8478c5-3605-4e8c-8497-1e730c959516","Directory Service","636","640","ServerDC2.ad.jasonsexperiments.com","S-1-5-7","5/24/2025 10:27:47 AM","6149bfe5-ccc0-0000-7dc0-4961c0ccdb01",,"Directory Service","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,"Internal Configuration","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The directory has been configured to allow implicit owner privileges when initially setting or modifying the nTSecurityDescriptor attribute during LDAP add and modify operations. Warning events will be logged, but no requests will be blocked. 
 
This setting is not secure and should only be used as a temporary troubleshooting step. Please review the suggested mitigations in the link below. 
 
For more information, please see https://go.microsoft.com/fwlink/?linkid=2174032.","3054","0","32768","3","2","0","-9187343239835811840","187","Microsoft-Windows-ActiveDirectory_DomainService","0e8478c5-3605-4e8c-8497-1e730c959516","Directory Service","636","640","ServerDC2.ad.jasonsexperiments.com","S-1-5-7","5/24/2025 10:27:47 AM","6149bfe5-ccc0-0000-7dc0-4961c0ccdb01",,"Directory Service","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Warning",,"Security","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The directory has been configured to not enforce per-attribute authorization during LDAP add operations. Warning events will be logged, but no requests will be blocked. 
 
This setting is not secure and should only be used as a temporary troubleshooting step. Please review the suggested mitigations in the link below. 
 
For more information, please see https://go.microsoft.com/fwlink/?linkid=2174032.","3051","0","32768","3","2","0","-9187343239835811840","186","Microsoft-Windows-ActiveDirectory_DomainService","0e8478c5-3605-4e8c-8497-1e730c959516","Directory Service","636","640","ServerDC2.ad.jasonsexperiments.com","S-1-5-7","5/24/2025 10:27:47 AM","6149bfe5-ccc0-0000-7dc0-4961c0ccdb01",,"Directory Service","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Warning",,"Security","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Duplicate event log entries were suppressed. 
 
See the previous event log entry for details. An entry is considered a duplicate if the event code and all of its insertion parameters are identical. The time period for this run of duplicates is from the time of the previous event to the time of this event. 
 
Event Code:
80000603 
Number of duplicate entries: 
2","2041","0","16384","4","9","0","-9187343239835811840","185","Microsoft-Windows-ActiveDirectory_DomainService","0e8478c5-3605-4e8c-8497-1e730c959516","Directory Service","636","640","ServerDC2.ad.jasonsexperiments.com",,"5/24/2025 10:27:47 AM","6149bfe5-ccc0-0000-7dc0-4961c0ccdb01",,"Directory Service","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,"Internal Processing","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Active Directory Domain Services could not disable the software-based disk write cache on the following hard disk. 
 
Hard disk:
c: 
 
Data might be lost during system failures.","1539","0","32768","3","12","0","-9187343239835811840","184","Microsoft-Windows-ActiveDirectory_DomainService","0e8478c5-3605-4e8c-8497-1e730c959516","Directory Service","636","640","ServerDC2.ad.jasonsexperiments.com","S-1-5-7","5/24/2025 10:27:45 AM","6149bfe5-ccc0-0000-7dc0-4961c0ccdb01",,"Directory Service","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Warning",,"Service Control","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Active Directory Domain Services was shut down successfully.","1004","0","16384","4","12","0","-9187343239835811840","183","Microsoft-Windows-ActiveDirectory_DomainService","0e8478c5-3605-4e8c-8497-1e730c959516","Directory Service","628","1444","ServerDC2.ad.jasonsexperiments.com",,"5/14/2025 6:05:48 AM",,,"Directory Service","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,"Service Control","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Active Directory Domain Services has located a global catalog in the following site. 
 
Global catalog:
\\ServerDC2.ad.jasonsexperiments.com 
Site:
Default-First-Site-Name","1869","0","16384","4","18","0","-9187343239835811840","182","Microsoft-Windows-ActiveDirectory_DomainService","0e8478c5-3605-4e8c-8497-1e730c959516","Directory Service","628","812","ServerDC2.ad.jasonsexperiments.com","S-1-5-7","5/13/2025 9:43:22 PM",,,"Directory Service","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,"Global Catalog","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"NTDS (628,D,0) NTDSA: Online defragmentation has completed a full pass on database 'C:\Windows\NTDS\ntds.dit', freeing 1 pages. This pass started on 5/13/2025 and ran for a total of 0 seconds, requiring 1 invocations over 1 days. Since the database was created it has been fully defragmented 16 times.","701",,"0","4","10",,"36028797018963968","181","NTDS ISAM",,"Directory Service",,,"ServerDC2.ad.jasonsexperiments.com",,"5/13/2025 9:43:22 PM",,,"Directory Service","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","Performance","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"NTDS (628,D,0) NTDSA: Online defragmentation is beginning a full pass on database 'C:\Windows\NTDS\ntds.dit'.","700",,"0","4","10",,"36028797018963968","180","NTDS ISAM",,"Directory Service",,,"ServerDC2.ad.jasonsexperiments.com",,"5/13/2025 9:43:22 PM",,,"Directory Service","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","Performance","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
